40,3,5,41359
40,4,5,41012
40,6,5,41023
40,7,5,44222
40,8,5,50348
40,9,5,52304
40,11,5,53695
40,12,5,54061
40,13,5,53828
40,14,5,53677
40,16,5,53543
40,17,5,55562
40,18,5,57630
40,19,5,57602
40,21,5,53358
40,22,5,49612
40,23,5,45187
41,0,6,41669
41,2,6,41020
41,3,6,40524
41,4,6,40146
41,5,6,39724
41,7,6,42835
41,8,6,48826
41,9,6,51224
41,10,6,53160
41,12,6,53667
41,13,6,53503
41,14,6,52721
41,15,6,52205
41,17,6,53132
41,18,6,55812
41,19,6,56165
41,20,6,53701
41,22,6,47510
41,23,6,43829
42,0,7,41178
42,1,7,40799
42,3,7,39688
42,4,7,39766
42,5,7,39078
42,6,7,38589
42,8,7,39604
42,9,7,42318
42,10,7,45779
42,11,7,46855
42,13,7,47209
42,14,7,46122
42,15,7,45767
42,16,7,45566
42,18,7,49711
42,19,7,52129
42,20,7,50149
42,21,7,47142
42,23,7,42162
43,0,1,40181
43,1,1,40266
43,2,1,40016
43,4,1,38836
43,5,1,37809
43,6,1,37260
43,7,1,37554
43,9,1,37588
43,10,1,41139
43,11,1,44561
43,12,1,46588
43,14,1,46831
43,15,1,46248
43,16,1,45923
43,17,1,46581
43,19,1,50240
43,20,1,48593
43,21,1,46443
43,22,1,44005
44,0,2,38584
44,1,2,38467
44,2,2,38318
44,3,2,37855
44,5,2,36657
44,6,2,37677
44,7,2,40769
44,8,2,44799
44,10,2,51401
44,11,2,52140
44,12,2,51965
44,13,2,52114
44,15,2,51533
44,16,2,51190
44,17,2,51587
44,18,2,53802
44,20,2,53112
44,21,2,49832
44,22,2,46398
44,23,2,42263
45,1,3,37989
45,2,3,38178
45,3,3,37449
45,4,3,36939
45,6,3,36768
45,7,3,39914
45,8,3,44593
45,9,3,47490
45,11,3,51262
45,12,3,51324
45,13,3,51155
45,14,3,50709
45,16,3,49969
45,17,3,50332
45,18,3,52291
45,19,3,53798
45,21,3,49043
45,22,3,45239
45,23,3,41250
46,0,4,37980
46,2,4,37166
46,3,4,36406
46,4,4,35364
46,5,4,34813
46,7,4,37538
46,8,4,42273
46,9,4,45398
46,10,4,47281
46,12,4,47884
46,13,4,48129
46,14,4,47968
46,15,4,47841
46,17,4,48217
46,18,4,50868
46,19,4,52287
46,20,4,51188
46,22,4,45207
46,23,4,41213
47,0,5,38143
47,1,5,37553
47,3,5,36428
47,4,5,35814
47,5,5,34937
47,6,5,36048
47,8,5,43059
47,9,5,46207
47,10,5,48128
47,11,5,48128
47,13,5,47712
47,14,5,47458
47,15,5,47185
47,16,5,47359
47,18,5,50303
47,19,5,52480
47,20,5,50779
47,21,5,48324
47,23,5,40948
48,0,6,38122
48,1,6,37337
48,2,6,36912
48,4,6,35278
48,5,6,34277
48,6,6,34735
48,7,6,37241
48,9,6,44745
48,10,6,47073
48,11,6,47595
48,12,6,47748
48,14,6,46732
48,15,6,46415
48,16,6,45514
48,17,6,46225
48,19,6,49892
48,20,6,48136
48,21,6,45287
48,22,6,41926
49,0,7,35627
49,1,7,34729
49,2,7,34034
49,3,7,33118
49,5,7,31052
49,6,7,31076
49,7,7,32138
49,8,7,33129
49,10,7,39103
49,11,7,40040
49,12,7,40553
49,13,7,40567
49,15,7,39359
49,16,7,39192
49,17,7,40073
49,18,7,42635
49,20,7,43733
49,21,7,41518
49,22,7,39805
49,23,7,37091
50,1,1,34091
50,2,1,33339
50,3,1,32552
50,4,1,32057
50,6,1,30745
50,7,1,31211
50,8,1,31342
50,9,1,32491
50,11,1,38941
50,12,1,39756
50,13,1,40504
50,14,1,40022
50,16,1,39514
50,17,1,40595
50,18,1,43866
50,19,1,47205
50,21,1,44571
50,22,1,42192
50,23,1,39293
51,0,2,36536
51,2,2,35973
51,3,2,35300
51,4,2,34861
51,5,2,34371
51,7,2,38787
51,8,2,45079
51,9,2,47299
51,10,2,49161
51,12,2,49144
51,13,2,48975
51,14,2,48377
51,15,2,48076
51,17,2,48941
51,18,2,51610
51,19,2,52748
51,20,2,51710
51,22,2,45420
51,23,2,40782
52,0,3,37072
52,1,3,36585
52,3,3,35508
52,4,3,35166
52,5,3,34431
52,6,3,34845
52,8,3,44257
52,9,3,45943
52,10,3,47339
52,11,3,47411
52,13,3,47353
52,14,3,46956
52,15,3,46609
52,16,3,46492
52,18,3,50473
52,19,3,52297
52,20,3,50764
52,21,3,47989
52,23,3,40111
53,0,4,36696
53,1,4,35742
53,2,4,35433
53,4,4,33663
53,5,4,32863
53,6,4,33393
53,7,4,37161
53,9,4,45355
53,10,4,46587
53,11,4,46987
53,12,4,47614
53,14,4,47978
53,15,4,47606
53,16,4,46971
53,17,4,48476
53,19,4,50590
53,20,4,50067
53,21,4,47259
53,22,4,43508
54,0,5,36100
54,1,5,35802
54,2,5,35746
54,3,5,34777
54,5,5,33248
54,6,5,33757
54,7,5,36906
54,8,5,42610
54,10,5,45210
54,11,5,45482
54,12,5,45675
54,13,5,45569
54,15,5,43377
54,16,5,42874
54,17,5,44597
54,18,5,45679
54,20,5,47302
54,21,5,45327
54,22,5,42377
54,23,5,38763
55,1,6,34674
55,2,6,33974
